datetime,open,high,low,close,adj_close,volume
2004-06-25,0.5905359983444214,0.6017860174179077,0.5892860293388367,0.6017860174179077,0.5081934332847595,323428000.0
2004-06-26,0.5971429944038391,0.6047026713689169,0.5845836798350016,0.5945836702982584,0.5021112461884817,389317600.0
2004-06-27,0.6037499904632568,0.6076193253199259,0.5798813303311666,0.5873813231786092,0.4960290590922038,455207200.0
2004-06-28,0.6103569865226746,0.6105359792709351,0.5751789808273315,0.58017897605896,0.4899468719959259,521096800.0
2004-06-29,0.5726789832115173,0.5891069769859314,0.5608929991722107,0.580357015132904,0.4900972843170166,590553600.0
2004-06-30,0.5814290046691895,0.5887500047683716,0.5694640278816223,0.5810710191726685,0.49070000648498535,373044000.0
2004-07-01,0.5732139945030212,0.5799999833106995,0.5696430206298828,0.5767859816551208,0.4870814383029938,341941600.0
2004-07-02,0.5442860126495361,0.5567860007286072,0.5308930277824402,0.5550000071525574,0.46868371963500977,910683200.0
2004-07-03,0.5478127598762512,0.5578572452068329,0.5356697738170624,0.554419755935669,0.4681936949491501,770257600.0
2004-07-04,0.5513395071029663,0.5589284896850586,0.5404465198516846,0.5538395047187805,0.4677036702632904,629832000.0
2004-07-05,0.5548662543296814,0.5599997341632843,0.5452232658863068,0.5532592535018921,0.4672136455774307,489406400.0
2004-07-06,0.5583930015563965,0.56107097864151,0.550000011920929,0.5526790022850037,0.46672362089157104,348980800.0
2004-07-07,0.5508930087089539,0.5600000023841858,0.5380359888076782,0.5426790118217468,0.4582790434360504,397992000.0
2004-07-08,0.5380359888076782,0.5478569865226746,0.5348209738731384,0.5382140278816223,0.4545084536075592,233380000.0
2004-07-09,0.5405359864234924,0.544642984867096,0.5362499952316284,0.5362499952316284,0.4528498649597168,208863200.0
2004-07-10,0.5390476584434509,0.5419049859046936,0.5297023256619772,0.5309523344039917,0.4483761390050252,309782666.6666666
2004-07-11,0.5375593304634094,0.5391669869422913,0.5231546560923258,0.525654673576355,0.4439024130503337,410702133.3333333
2004-07-12,0.5360710024833679,0.5364289879798889,0.5166069865226746,0.5203570127487183,0.4394286870956421,511621600.0
2004-07-13,0.5223209857940674,0.5285710096359253,0.5182139873504639,0.5217859745025635,0.44063544273376465,316176000.0
2004-07-14,0.5153570175170898,0.5351790189743042,0.5132139921188354,0.5282139778137207,0.4460635483264923,835800000.0
2004-07-15,0.5832139849662781,0.6005359888076782,0.5733929872512817,0.5880360007286072,0.49658191204071045,1767724000.0
2004-07-16,0.5857139825820923,0.5878570079803467,0.5735710263252258,0.574999988079071,0.4855734705924988,488381600.0
2004-07-17,0.5810116529464722,0.583690345287323,0.5708330273628235,0.5736309885978699,0.4844173590342204,503311200.0
2004-07-18,0.576309323310852,0.5795236825942993,0.5680950284004211,0.5722619891166687,0.48326124747594196,518240800.0
2004-07-19,0.5716069936752319,0.5753570199012756,0.5653570294380188,0.5708929896354675,0.4821051359176636,533170400.0
2004-07-20,0.5705360174179077,0.574999988079071,0.5633929967880249,0.574999988079071,0.4855734705924988,323747200.0
2004-07-21,0.5789290070533752,0.584106981754303,0.5596429705619812,0.5646430253982544,0.47682714462280273,301257600.0
2004-07-22,0.5580360293388367,0.5666069984436035,0.5546429753303528,0.5657140016555786,0.47773146629333496,334118400.0
2004-07-23,0.5630360245704651,0.5669639706611633,0.5442860126495361,0.5482140183448792,0.462953120470047,273571200.0
2004-07-24,0.558988352616628,0.5651783148447672,0.5460716684659322,0.5515473484992981,0.46576807896296185,313691466.6666667
2004-07-25,0.5549406806627909,0.5633926590283712,0.5478573242823283,0.554880678653717,0.46858303745587665,353811733.3333333
2004-07-26,0.5508930087089539,0.5616070032119751,0.5496429800987244,0.558214008808136,0.4713979959487915,393932000.0
2004-07-27,0.567857027053833,0.5848209857940674,0.5637500286102295,0.5791069865226746,0.4890415370464325,425006400.0
2004-07-28,0.5769640207290649,0.5787500143051147,0.5564290285110474,0.5762500166893005,0.48662883043289185,285051200.0
2004-07-29,0.579820990562439,0.5860710144042969,0.5737500190734863,0.5828570127487183,0.4922083616256714,222157600.0
2004-07-30,0.5830360054969788,0.5892860293388367,0.5714290142059326,0.5774999856948853,0.48768433928489685,243023200.0
2004-07-31,0.5742860039075216,0.5845240155855814,0.5662503441174825,0.5729763309160868,0.4838642080624898,283712800.0
2004-08-01,0.5655360023180643,0.5797620018323263,0.5610716740290324,0.5684526761372884,0.4800440768400828,324402400.0
2004-08-02,0.5567860007286072,0.574999988079071,0.5558930039405823,0.56392902135849,0.4762239456176758,365092000.0
2004-08-03,0.5616070032119751,0.5664290189743042,0.5562499761581421,0.5587499737739563,0.4718504548072815,211629600.0
2004-08-04,0.5569639801979065,0.5735710263252258,0.5566070079803467,0.5676789879798889,0.47939085960388184,276488800.0
2004-08-05,0.5680360198020935,0.5767859816551208,0.5580360293388367,0.5605360269546509,0.47335875034332275,244501600.0
2004-08-06,0.5517860054969788,0.5553569793701172,0.5303570032119751,0.5317860245704651,0.44908010959625244,492290400.0
2004-08-07,0.5455360015233358,0.5514879822731018,0.5310116608937582,0.5348810156186422,0.4516937931378682,425142666.6666667
2004-08-08,0.5392859975496928,0.5476189851760864,0.5316663185755411,0.5379760066668192,0.45430747667948407,357994933.3333334
2004-08-09,0.5330359935760498,0.543749988079071,0.5323209762573242,0.5410709977149963,0.45692116022109985,290847200.0
2004-08-10,0.5426790118217468,0.5632140040397644,0.5419639945030212,0.5628569722175598,0.4753188490867615,351036000.0
2004-08-11,0.5553569793701172,0.5558930039405823,0.5403569936752319,0.5537499785423279,0.4676280915737152,322392000.0
2004-08-12,0.543749988079071,0.5508930087089539,0.5407140254974365,0.5423210263252258,0.45797672867774963,226200800.0
2004-08-13,0.5464289784431458,0.5585709810256958,0.5428569912910461,0.5507140159606934,0.4650644361972809,328048000.0
2004-08-14,0.5488096475601196,0.5611903270085653,0.5442856550216675,0.5503570040067037,0.46476292610168457,363923466.6666667
2004-08-15,0.5511903166770935,0.5638096729914347,0.5457143187522888,0.549999992052714,0.46446141600608826,399798933.3333333
2004-08-16,0.5535709857940674,0.5664290189743042,0.5471429824829102,0.5496429800987244,0.46415990591049194,435674400.0
2004-08-17,0.5460709929466248,0.5558930039405823,0.5419639945030212,0.5512499809265137,0.4655170440673828,323019200.0
2004-08-18,0.54482102394104,0.5687500238418579,0.5444639921188354,0.566785991191864,0.4786367416381836,364655200.0
2004-08-19,0.5626789927482605,0.5689290165901184,0.5421429872512817,0.5483930110931396,0.4631043076515198,388920000.0
2004-08-20,0.5483930110931396,0.5533930063247681,0.5444639921188354,0.550000011920929,0.4644615352153778,316780800.0
2004-08-21,0.5492856701215109,0.5550596714019775,0.5451189875602722,0.5516666769981384,0.4658689300219218,296073866.6666667
2004-08-22,0.550178329149882,0.556726336479187,0.545773983001709,0.5533333420753479,0.46727632482846576,275366933.3333333
2004-08-23,0.5510709881782532,0.5583930015563965,0.5464289784431458,0.5550000071525574,0.46868371963500977,254660000.0
2004-08-24,0.558214008808136,0.5705360174179077,0.5569639801979065,0.5705360174179077,0.4818034768104553,374136000.0
2004-08-25,0.5691069960594177,0.5919640064239502,0.5666069984436035,0.5901790261268616,0.49839168787002563,505618400.0
2004-08-26,0.5899999737739563,0.6282140016555786,0.5846430063247681,0.6189290285110474,0.5226705074310303,955858400.0
2004-08-27,0.6192860007286072,0.620714008808136,0.607142984867096,0.6133930087089539,0.5179953575134277,388813600.0
2004-08-28,0.6152383287747701,0.6204760074615479,0.6069049835205078,0.6120240092277527,0.5168391664822897,331923200.0
2004-08-29,0.611190656820933,0.6202380061149597,0.6066669821739197,0.6106550097465515,0.5156829754511515,275032800.0
2004-08-30,0.607142984867096,0.6200000047683716,0.6064289808273315,0.6092860102653503,0.5145267844200134,218142400.0
2004-08-31,0.6083930134773254,0.6241070032119751,0.607142984867096,0.6158930063247681,0.5201065540313721,376560800.0
2004-09-01,0.612500011920929,0.64267897605896,0.6105359792709351,0.6403570175170898,0.5407655239105225,515726400.0
2004-09-02,0.6339290142059326,0.6394640207290649,0.6219639778137207,0.6367859840393066,0.5377501249313354,406324800.0
2004-09-03,0.6251789927482605,0.6414290070533752,0.6251789927482605,0.6291069984436035,0.5312651991844177,293468000.0
2004-09-04,0.6269199997186661,0.6426342576742172,0.6261609941720963,0.6314730048179626,0.5332632660865784,295590400.0
2004-09-05,0.6286610066890717,0.6438395082950592,0.627142995595932,0.6338390111923218,0.535261332988739,297712800.0
2004-09-06,0.6304020136594772,0.6450447589159012,0.6281249970197678,0.6362050175666809,0.5372593998908997,299835200.0
2004-09-07,0.6321430206298828,0.6462500095367432,0.6291069984436035,0.63857102394104,0.5392574667930603,301957600.0
2004-09-08,0.637499988079071,0.6530359983444214,0.6371430158615112,0.6491069793701172,0.5481548309326172,343526400.0
2004-09-09,0.6446430087089539,0.6482139825820923,0.6299999952316284,0.637499988079071,0.5383528470993042,461339200.0
2004-09-10,0.6367859840393066,0.6469640135765076,0.633213996887207,0.6405360102653503,0.5409167408943176,328014400.0
2004-09-11,0.6380953192710876,0.6460116704305013,0.6323806643486023,0.6388693451881409,0.5395092169443766,312668533.3333333
2004-09-12,0.6394046545028687,0.645059327284495,0.6315473318099976,0.6372026801109314,0.5381016929944357,297322666.6666667
2004-09-13,0.6407139897346497,0.6441069841384888,0.6307139992713928,0.6355360150337219,0.5366941690444946,281976800.0
2004-09-14,0.629285991191864,0.6348209977149963,0.6210709810256958,0.6337500214576721,0.5351861119270325,254822400.0
2004-09-15,0.6314290165901184,0.6335710287094116,0.6214290261268616,0.6285709738731384,0.5308125019073486,232668800.0
2004-09-16,0.6285709738731384,0.6564289927482605,0.62642902135849,0.6491069793701172,0.5481548309326172,501916800.0
2004-09-17,0.6526790261268616,0.6675000190734863,0.6499999761581421,0.6632140278816223,0.5600680708885193,502308800.0
2004-09-18,0.6546430190404257,0.6710713505744934,0.6527976592381796,0.6666070222854614,0.5629332462946574,416539200.0
2004-09-19,0.6566070119539896,0.6746426820755005,0.6555953423182169,0.6700000166893005,0.5657984217007955,330769600.0
2004-09-20,0.6585710048675537,0.6782140135765076,0.6583930253982544,0.6733930110931396,0.5686635971069336,245000000.0
2004-09-21,0.674107015132904,0.6941069960594177,0.6689289808273315,0.6787499785423279,0.573187530040741,386652000.0
2004-09-22,0.6803569793701172,0.6810709834098816,0.6573209762573242,0.6592860221862793,0.5567507147789001,401688000.0
2004-09-23,0.6614289879798889,0.669642984867096,0.6594640016555786,0.6655359864234924,0.5620287656784058,397404000.0
2004-09-24,0.668749988079071,0.6785709857940674,0.6633930206298828,0.665893018245697,0.5623301863670349,369488000.0
2004-09-25,0.6657736500104269,0.6784519950548807,0.6614883542060852,0.6673216819763184,0.5635366837183634,378830666.6666667
2004-09-26,0.6627973119417826,0.6783330043156942,0.6595836877822876,0.6687503457069397,0.564743181069692,388173333.3333333
2004-09-27,0.6598209738731384,0.6782140135765076,0.65767902135849,0.670179009437561,0.5659496784210205,397516000.0
2004-09-28,0.6689289808273315,0.6837499737739563,0.668749988079071,0.679286003112793,0.5736404061317444,353186400.0
2004-09-29,0.6773210167884827,0.6939290165901184,0.6753569841384888,0.6907140016555786,0.5832908153533936,273509600.0
2004-09-30,0.6964290142059326,0.7012500166893005,0.6866070032119751,0.6919639706611633,0.5843464136123657,425012000.0
2004-10-01,0.6985710263252258,0.6998209953308105,0.68892902135849,0.6905360221862793,0.5831406116485596,465404800.0
2004-10-02,0.6989283561706543,0.6997616688410441,0.6899406711260477,0.6912503441174825,0.5837437907854716,501631200.0
2004-10-03,0.6992856860160828,0.6997023423512777,0.6909523208936056,0.6919646660486857,0.5843469699223837,537857600.0
2004-10-04,0.6996430158615112,0.6996430158615112,0.6919639706611633,0.6926789879798889,0.5849501490592957,574084000.0
2004-10-05,0.6885709762573242,0.7083929777145386,0.6857140064239502,0.7030360102653503,0.5936965346336365,406162400.0
2004-10-06,0.705357015132904,0.7278569936752319,0.704820990562439,0.7257140278816223,0.6128475666046143,446303200.0
2004-10-07,0.7239289879798889,0.7308930158615112,0.7046430110931396,0.7074999809265137,0.5974661111831665,426148800.0
2004-10-08,0.7064290046691895,0.7101789712905884,0.6935709714889526,0.6974999904632568,0.5890215039253235,359228800.0
2004-10-09,0.7019050121307373,0.7059526443481445,0.6897616386413574,0.6947023272514343,0.5866589744885763,347442666.6666667
2004-10-10,0.6973810195922852,0.7017263174057007,0.6859523057937622,0.6919046640396118,0.584296445051829,335656533.3333333
2004-10-11,0.692857027053833,0.6974999904632568,0.682142972946167,0.6891070008277893,0.5819339156150818,323870400.0
2004-10-12,0.6875,0.68892902135849,0.6723210215568542,0.6837499737739563,0.5774099826812744,460191200.0
2004-10-13,0.6941069960594177,0.7099999785423279,0.691785991191864,0.7098209857940674,0.5994262099266052,1163008000.0
2004-10-14,0.7712500095367432,0.8169639706611633,0.7598209977149963,0.8032140135765076,0.6782945990562439,2768427200.0
2004-10-15,0.8014289736747742,0.8144639730453491,0.7891070246696472,0.8125,0.6861364245414734,1031128000.0
2004-10-16,0.8003573218981425,0.827202320098877,0.7921426892280579,0.8258930047353109,0.6974464058876038,1087669333.3333333
2004-10-17,0.7992856701215109,0.8399406671524048,0.7951783537864685,0.8392860094706217,0.7087563872337341,1144210666.6666667
2004-10-18,0.7982140183448792,0.8526790142059326,0.7982140183448792,0.8526790142059326,0.7200663685798645,1200752000.0
2004-10-19,0.8589289784431458,0.8633930087089539,0.8448209762573242,0.8467860221862793,0.7150900959968567,801992800.0
2004-10-20,0.8424999713897705,0.8500000238418579,0.8330360054969788,0.8476790189743042,0.7158437967300415,605108000.0
2004-10-21,0.8478569984436035,0.8594639897346497,0.8457139730453491,0.8560709953308105,0.7229306697845459,724505600.0
2004-10-22,0.8489289879798889,0.8512499928474426,0.8396430015563965,0.8466070294380188,0.7149387001991272,483067200.0
2004-10-23,0.846904993057251,0.852262000242869,0.8399406671524048,0.8474403619766235,0.7156424522399902,452926133.3333333
2004-10-24,0.844880998134613,0.8532740076382955,0.8402383327484131,0.8482736945152283,0.7163462042808533,422785066.6666667
2004-10-25,0.8428570032119751,0.8542860150337219,0.8405359983444214,0.849107027053833,0.7170499563217163,392644000.0
2004-10-26,0.8473209738731384,0.8580359816551208,0.8387500047683716,0.8566070199012756,0.723383367061615,594361600.0
2004-10-27,0.8662499785423279,0.9039289951324463,0.8601790070533752,0.8982139825820923,0.7585194706916809,1193494400.0
2004-10-28,0.8924999833106995,0.9325000047683716,0.8839290142059326,0.9319639801979065,0.7870205044746399,864264800.0
2004-10-29,0.9257140159606934,0.949999988079071,0.925000011920929,0.9357140064239502,0.790187418460846,810219200.0
2004-10-30,0.9296426773071289,0.9503570000330607,0.9264286756515503,0.9360116720199585,0.7904386520385742,740829600.0
2004-10-31,0.9335713386535645,0.9507140119870504,0.9278573393821716,0.9363093376159668,0.7906898856163025,671440000.0
2004-11-01,0.9375,0.95107102394104,0.929286003112793,0.9366070032119751,0.7909411191940308,602050400.0
2004-11-02,0.9357140064239502,0.9657139778137207,0.9357140064239502,0.955357015132904,0.8067753314971924,729988000.0
2004-11-03,0.9708930253982544,1.0019639730453491,0.9641069769859314,0.9876790046691895,0.8340702652931213,1204173600.0
2004-11-04,0.982679009437561,0.9919639825820923,0.9708930253982544,0.9723209738731384,0.8211010098457336,928625600.0
2004-11-05,0.9796429872512817,0.982142984867096,0.929286003112793,0.9771429896354675,0.8251731395721436,1205047200.0
2004-11-06,0.9761309822400411,0.9848216573397318,0.9401193261146545,0.9751189947128296,0.8234638969103495,979005066.6666667
2004-11-07,0.9726189772288004,0.9875003298123678,0.9509526491165161,0.9730949997901917,0.8217546542485555,752962933.3333334
2004-11-08,0.9691069722175598,0.9901790022850037,0.9617859721183777,0.9710710048675537,0.8200454115867615,526920800.0
2004-11-09,0.9683930277824402,0.974107027053833,0.9532139897346497,0.9651790261268616,0.8150699734687805,475764800.0
2004-11-10,0.963392972946167,0.9891070127487183,0.9626790285110474,0.9776790142059326,0.8256256580352783,508676000.0
2004-11-11,0.981249988079071,0.9898210167884827,0.9683930277824402,0.987500011920929,0.8339192271232605,407299200.0
2004-11-12,0.98232102394104,0.9944639801979065,0.9792860150337219,0.9910709857940674,0.8369347453117371,395701600.0
2004-11-13,0.9834520220756531,0.9930949807167053,0.9763096769650778,0.9895236492156982,0.835628092288971,389149600.0
2004-11-14,0.9845830202102661,0.9917259812355042,0.9733333388964335,0.9879763126373291,0.8343214392662048,382597600.0
2004-11-15,0.9857140183448792,0.990356981754303,0.9703570008277893,0.98642897605896,0.8330147862434387,376045600.0
2004-11-16,0.9850000143051147,0.9857140183448792,0.9728569984436035,0.9810709953308105,0.8284900188446045,295103200.0
2004-11-17,0.9855359792709351,0.9901790022850037,0.9682139754295349,0.9803569912910461,0.8278871178627014,397751200.0
2004-11-18,0.9696429967880249,0.9901790022850037,0.9694640040397644,0.9891070127487183,0.8352764248847961,459149600.0
2004-11-19,0.9908930063247681,1.0162500143051147,0.9732139706611633,0.9851790070533752,0.8319591879844666,765279200.0
2004-11-20,1.0284523566563923,1.0584523280461628,0.9934523105621338,1.0219646692276,0.86302383740743,1366256266.6666665
2004-11-21,1.0660117069880168,1.1006546417872112,1.0136906504631042,1.058750331401825,0.8940884868303934,1967233333.3333333
2004-11-22,1.1035710573196411,1.1428569555282593,1.0339289903640747,1.0955359935760498,0.9251531362533569,2568210400.0
2004-11-23,1.1124999523162842,1.1151789426803589,1.0901789665222168,1.0941070318222046,0.9239462614059448,911450400.0
2004-11-24,1.1016069650650024,1.1642860174179077,1.099107027053833,1.1437499523162842,0.9658685326576233,1390788000.0
2004-11-25,1.1342855095863342,1.1692860126495361,1.1240180134773254,1.1482144594192505,0.9696387350559235,970466000.0
2004-11-26,1.166964054107666,1.1742860078811646,1.1489289999008179,1.1526789665222168,0.9734089374542236,550144000.0
2004-11-27,1.1883927186330159,1.1969643433888753,1.1672026713689168,1.1758336623509724,0.9929625590642294,937734933.3333333
2004-11-28,1.209821383158366,1.2196426788965862,1.1854763428370159,1.1989883581797283,1.012516180674235,1325325866.6666665
2004-11-29,1.2312500476837158,1.2423210144042969,1.2037500143051147,1.2221430540084839,1.0320698022842407,1712916800.0
2004-11-30,1.2283929586410522,1.2283929586410522,1.1973210573196411,1.1973210573196411,1.0111079216003418,1028518400.0
2004-12-01,1.210536003112793,1.213392972946167,1.1833930015563965,1.210536003112793,1.022268295288086,800553600.0
2004-12-02,1.1808929443359375,1.1946430206298828,1.1546430587768555,1.164463996887207,0.9833608269691467,987442400.0
2004-12-03,1.1523209810256958,1.160714030265808,1.1026790142059326,1.1192859411239624,0.9452094435691833,1238848800.0
2004-12-04,1.1506543159484863,1.1680950323740642,1.1098216772079468,1.137738307317098,0.9607919255892435,1241872800.0
2004-12-05,1.1489876508712769,1.17547603448232,1.116964340209961,1.1561906735102336,0.9763744076093038,1244896800.0
2004-12-06,1.1473209857940674,1.1828570365905762,1.124107003211975,1.1746430397033691,0.991956889629364,1247920800.0
2004-12-07,1.177320957183838,1.1916069984436035,1.1171430349349976,1.1230360269546509,0.9483762979507446,1056899200.0
2004-12-08,1.1264289617538452,1.1505359411239624,1.1080360412597656,1.1299999952316284,0.9542571306228638,691902400.0
2004-12-09,1.1216069459915161,1.149999976158142,1.1083929538726807,1.14267897605896,0.9649641513824463,741501600.0
2004-12-10,1.1612499952316284,1.1794639825820923,1.155357003211975,1.1633930206298828,0.9824568629264832,775773600.0
2004-12-11,1.164761980374654,1.178571303685506,1.1547616720199585,1.1619643370310466,0.9812503258387247,648862666.6666666
2004-12-12,1.16827396551768,1.1776786247889202,1.154166340827942,1.1605356534322102,0.9800437887509664,521951733.3333334
2004-12-13,1.1717859506607056,1.176785945892334,1.1535710096359253,1.159106969833374,0.978837251663208,395040800.0
2004-12-14,1.167857050895691,1.176429033279419,1.1610709428787231,1.1658929586410522,0.9845676422119141,415721600.0
2004-12-15,1.1649999618530273,1.1689289808273315,1.1546430587768555,1.165356993675232,0.9841147661209106,398361600.0
2004-12-16,1.181249976158142,1.2053569555282593,1.1794639825820923,1.1892859935760498,1.0043226480484009,1126115200.0
2004-12-17,1.1935709714889526,1.1971429586410522,1.1589289903640747,1.1605360507965088,0.9800439476966858,783496000.0
2004-12-18,1.185416301091512,1.1909523010253906,1.1402383248011272,1.1470240354537964,0.9686334331830343,911706133.3333334
2004-12-19,1.1772616306940715,1.184761643409729,1.1215476592381795,1.133512020111084,0.9572229186693827,1039916266.6666666
2004-12-20,1.1691069602966309,1.1785709857940674,1.102856993675232,1.1200000047683716,0.9458124041557312,1168126400.0
2004-12-21,1.1349999904632568,1.1387499570846558,1.100000023841858,1.1373209953308105,0.9604393839836121,1064414400.0
2004-12-22,1.1367859840393066,1.1492860317230225,1.1321430206298828,1.1383930444717407,0.9613447189331055,565829600.0
2004-12-23,1.1383930444717407,1.1473209857940674,1.135714054107666,1.1430360078811646,0.9652658104896545,245929600.0
2004-12-24,1.1430805325508118,1.1513389945030212,1.132499784231186,1.139241248369217,0.9620611518621445,324319800.0
2004-12-25,1.1477680206298828,1.155357003211975,1.1292855143547058,1.1354464888572693,0.9588564932346344,402710000.0
2004-12-26,1.1524555087089539,1.159375011920929,1.1260712444782257,1.1316517293453217,0.9556518346071243,481100200.0
2004-12-27,1.157142996788025,1.1633930206298828,1.1228569746017456,1.127856969833374,0.9524471759796143,559490400.0
2004-12-28,1.130357027053833,1.1473209857940674,1.1080360412597656,1.146070957183838,0.9678289890289307,611755200.0
2004-12-29,1.139464020729065,1.1603569984436035,1.135179042816162,1.1507140398025513,0.9717496633529663,449562400.0
2004-12-30,1.1573209762573242,1.1612499952316284,1.1467859745025635,1.157142996788025,0.9771788716316223,345340800.0
2004-12-31,1.158750057220459,1.160714030265808,1.1433930397033691,1.149999976158142,0.9711469411849976,278588800.0
2005-01-01,1.158095359802246,1.16136900583903,1.1348810195922852,1.1433929999669392,0.9655673503875732,416389866.6666666
2005-01-02,1.1574406623840332,1.1620239814122517,1.1263689994812012,1.1367860237757366,0.9599877595901489,554190933.3333333
2005-01-03,1.1567859649658203,1.1626789569854736,1.1178569793701172,1.1301790475845337,0.9544081687927246,691992000.0
2005-01-04,1.1391069889068604,1.1691069602966309,1.1244640350341797,1.141785979270935,0.9642102718353271,1096810400.0
2005-01-05,1.1510709524154663,1.1651790142059326,1.1437499523162842,1.151785969734192,0.9726547002792358,680433600.0
2005-01-06,1.1548210382461548,1.159106969833374,1.1308929920196533,1.1526789665222168,0.9734089374542236,705555200.0
2005-01-07,1.160714030265808,1.2433929443359375,1.15625,1.2366069555282593,1.0442841053009033,2227450400.0
2005-01-08,1.189464012781779,1.249761978785197,1.1748809814453125,1.2348809639612834,1.042826493581136,2060070133.3333333
2005-01-09,1.2182139952977498,1.2561310132344563,1.193511962890625,1.2331549723943074,1.041368881861369,1892689866.6666667
2005-01-10,1.2469639778137207,1.2625000476837158,1.2121429443359375,1.2314289808273315,1.0399112701416016,1725309600.0
2005-01-11,1.21875,1.2348209619522095,1.1453570127487183,1.1528569459915161,0.9735590815544128,2611627200.0
2005-01-12,1.1687500476837158,1.176785945892334,1.130357027053833,1.1689289808273315,0.9871317148208618,1919702400.0
2005-01-13,1.316249966621399,1.3289289474487305,1.2451790571212769,1.2464289665222168,1.0525785684585571,3164716800.0
2005-01-14,1.254464030265808,1.2807140350341797,1.235535979270935,1.2535710334777832,1.0586093664169312,1770742400.0
2005-01-15,1.2526782751083374,1.2761605381965637,1.2291072309017181,1.2555800378322601,1.0603060722351074,1579671800.0
2005-01-16,1.2508925199508667,1.2716070413589478,1.2226784825325012,1.257589042186737,1.0620027780532837,1388601200.0
2005-01-17,1.249106764793396,1.2670535445213318,1.2162497341632843,1.259598046541214,1.06369948387146,1197530600.0
2005-01-18,1.2473210096359253,1.2625000476837158,1.2098209857940674,1.261607050895691,1.0653961896896362,1006460000.0
2005-01-19,1.2587499618530273,1.2760709524154663,1.245535969734192,1.2478569746017456,1.0537842512130737,751895200.0
2005-01-20,1.243749976158142,1.2726789712905884,1.2405359745025635,1.258213996887207,1.0625303983688354,914922400.0
2005-01-21,1.2733930349349976,1.2785710096359253,1.25,1.2587499618530273,1.0629833936691284,911332800.0
2005-01-22,1.2714287042617798,1.279642661412557,1.2532736857732136,1.2603569825490315,1.0643405119578044,888098400.0
2005-01-23,1.269464373588562,1.2807143131891887,1.2565473715464275,1.2619640032450359,1.0656976302464802,864864000.0
2005-01-24,1.2675000429153442,1.2817859649658203,1.2598210573196411,1.26357102394104,1.0670547485351562,841629600.0
2005-01-25,1.2744640111923218,1.3007140159606934,1.266785979270935,1.286607027053833,1.086507797241211,969231200.0
2005-01-26,1.2975000143051147,1.2991069555282593,1.2717859745025635,1.2901790142059326,1.0895237922668457,739496800.0
2005-01-27,1.2885710000991821,1.3021429777145386,1.2776789665222168,1.2971429824829102,1.0954056978225708,496227200.0
2005-01-28,1.2967859506607056,1.3210710287094116,1.2935709953308105,1.3210710287094116,1.1156116724014282,801612000.0
